Column1,회사명,거래소코드,회계년도,감사의견코드,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2273,(주)상상인,38540,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2274,(주)상상인,38540,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2275,(주)상상인,38540,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2276,(주)상상인,38540,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2277,(주)상상인,38540,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2278,(주)상상인인더스트리,101000,2011,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2279,(주)상상인인더스트리,101000,2012,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2280,(주)상상인인더스트리,101000,2013,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2281,(주)상상인인더스트리,101000,2014,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2282,(주)상상인인더스트리,101000,2015,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2283,(주)상상인인더스트리,101000,2016,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2284,(주)상상인인더스트리,101000,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2285,(주)상상인인더스트리,101000,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2286,(주)상상인인더스트리,101000,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2287,(주)상상인인더스트리,101000,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2288,(주)상상인인더스트리,101000,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2289,(주)상아프론테크,89980,2012,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2290,(주)상아프론테크,89980,2013,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2291,(주)상아프론테크,89980,2014,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2292,(주)상아프론테크,89980,2015,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2293,(주)상아프론테크,89980,2016,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2294,(주)상아프론테크,89980,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2295,(주)상아프론테크,89980,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2296,(주)상아프론테크,89980,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2297,(주)상아프론테크,89980,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2298,(주)상아프론테크,89980,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2299,(주)상지카일룸,42940,2011,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2300,(주)상지카일룸,42940,2012,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2301,(주)상지카일룸,42940,2013,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2302,(주)상지카일룸,42940,2014,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2303,(주)상지카일룸,42940,2015,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2304,(주)상지카일룸,42940,2016,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2305,(주)상지카일룸,42940,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2306,(주)상지카일룸,42940,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2307,(주)상지카일룸,42940,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2308,(주)상지카일룸,42940,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2309,(주)상지카일룸,42940,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310,(주)새로닉스,42600,2011,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2311,(주)새로닉스,42600,2012,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2312,(주)새로닉스,42600,2013,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2313,(주)새로닉스,42600,2014,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2314,(주)새로닉스,42600,2015,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2315,(주)새로닉스,42600,2016,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2316,(주)새로닉스,42600,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2317,(주)새로닉스,42600,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2318,(주)새로닉스,42600,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2319,(주)새로닉스,42600,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2320,(주)새로닉스,42600,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2321,(주)서남,294630,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2322,(주)서남,294630,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2323,(주)서린바이오사이언스,38070,2011,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2324,(주)서린바이오사이언스,38070,2012,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2325,(주)서린바이오사이언스,38070,2013,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2326,(주)서린바이오사이언스,38070,2014,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2327,(주)서린바이오사이언스,38070,2015,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2328,(주)서린바이오사이언스,38070,2016,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2329,(주)서린바이오사이언스,38070,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2330,(주)서린바이오사이언스,38070,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2331,(주)서린바이오사이언스,38070,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2332,(주)서린바이오사이언스,38070,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2333,(주)서린바이오사이언스,38070,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2334,(주)서부티엔디,6730,2011,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335,(주)서부티엔디,6730,2012,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2336,(주)서부티엔디,6730,2013,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2337,(주)서부티엔디,6730,2014,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2338,(주)서부티엔디,6730,2015,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2339,(주)서부티엔디,6730,2016,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2340,(주)서부티엔디,6730,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2341,(주)서부티엔디,6730,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2342,(주)서부티엔디,6730,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2343,(주)서부티엔디,6730,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2344,(주)서부티엔디,6730,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2345,(주)서산,79650,2011,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2346,(주)서산,79650,2012,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2347,(주)서산,79650,2013,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2348,(주)서산,79650,2014,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2349,(주)서산,79650,2015,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2350,(주)서산,79650,2016,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2351,(주)서산,79650,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2352,(주)서산,79650,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353,(주)서산,79650,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2354,(주)서산,79650,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2355,(주)서산,79650,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2356,(주)서연탑메탈,19770,2012,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2357,(주)서연탑메탈,19770,2013,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2358,(주)서연탑메탈,19770,2014,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2359,(주)서연탑메탈,19770,2015,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2360,(주)서연탑메탈,19770,2016,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2361,(주)서연탑메탈,19770,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2362,(주)서연탑메탈,19770,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2363,(주)서연탑메탈,19770,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2364,(주)서연탑메탈,19770,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2365,(주)서연탑메탈,19770,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2366,(주)서울리거,43710,2011,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367,(주)서울리거,43710,2012,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2368,(주)서울리거,43710,2013,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2369,(주)서울리거,43710,2014,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2370,(주)서울리거,43710,2015,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2371,(주)서울리거,43710,2016,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2372,(주)서울리거,43710,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2373,(주)서울리거,43710,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2374,(주)서울리거,43710,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2375,(주)서울리거,43710,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376,(주)서울리거,43710,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2377,(주)서울옥션,63170,2011,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2378,(주)서울옥션,63170,2012,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379,(주)서울옥션,63170,2013,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2380,(주)서울옥션,63170,2014,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381,(주)서울옥션,63170,2015,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2382,(주)서울옥션,63170,2016,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2383,(주)서울옥션,63170,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2384,(주)서울옥션,63170,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2385,(주)서울옥션,63170,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2386,(주)서울옥션,63170,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2387,(주)서울옥션,63170,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2388,(주)서울제약,18680,2011,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2389,(주)서울제약,18680,2012,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2390,(주)서울제약,18680,2013,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2391,(주)서울제약,18680,2014,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2392,(주)서울제약,18680,2015,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2393,(주)서울제약,18680,2016,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2394,(주)서울제약,18680,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2395,(주)서울제약,18680,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2396,(주)서울제약,18680,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2397,(주)서울제약,18680,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2398,(주)서울제약,18680,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2399,(주)서원인텍,93920,2011,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2400,(주)서원인텍,93920,2012,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401,(주)서원인텍,93920,2013,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2402,(주)서원인텍,93920,2014,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2403,(주)서원인텍,93920,2015,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2404,(주)서원인텍,93920,2016,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2405,(주)서원인텍,93920,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2406,(주)서원인텍,93920,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2407,(주)서원인텍,93920,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2408,(주)서원인텍,93920,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2409,(주)서원인텍,93920,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2410,(주)서전기전,189860,2015,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411,(주)서전기전,189860,2016,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2412,(주)서전기전,189860,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2413,(주)서전기전,189860,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2414,(주)서전기전,189860,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2415,(주)서전기전,189860,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2416,(주)서전기전,189860,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2417,(주)서진시스템,178320,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2418,(주)서진시스템,178320,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2419,(주)서진시스템,178320,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2420,(주)서진시스템,178320,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2421,(주)서진오토모티브,122690,2011,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2422,(주)서진오토모티브,122690,2012,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2423,(주)서진오토모티브,122690,2013,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2424,(주)서진오토모티브,122690,2014,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2425,(주)서진오토모티브,122690,2015,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2426,(주)서진오토모티브,122690,2016,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2427,(주)서진오토모티브,122690,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2428,(주)서진오토모티브,122690,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2429,(주)서진오토모티브,122690,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2430,(주)서진오토모티브,122690,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2431,(주)서진오토모티브,122690,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2432,(주)서플러스글로벌,140070,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2433,(주)서플러스글로벌,140070,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2434,(주)서플러스글로벌,140070,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2435,(주)서플러스글로벌,140070,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2436,(주)서플러스글로벌,140070,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2437,(주)서한,11370,2011,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438,(주)서한,11370,2012,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2439,(주)서한,11370,2013,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440,(주)서한,11370,2014,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441,(주)서한,11370,2015,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442,(주)서한,11370,2016,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443,(주)서한,11370,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444,(주)서한,11370,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445,(주)서한,11370,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446,(주)서한,11370,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2447,(주)서한,11370,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448,(주)서희건설,35890,2011,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449,(주)서희건설,35890,2012,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450,(주)서희건설,35890,2013,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451,(주)서희건설,35890,2014,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452,(주)서희건설,35890,2015,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453,(주)서희건설,35890,2016,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454,(주)서희건설,35890,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455,(주)서희건설,35890,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456,(주)서희건설,35890,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457,(주)서희건설,35890,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458,(주)서희건설,35890,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459,(주)석경에이티,357550,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460,(주)선광,3100,2011,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461,(주)선광,3100,2012,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462,(주)선광,3100,2013,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463,(주)선광,3100,2014,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464,(주)선광,3100,2015,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465,(주)선광,3100,2016,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466,(주)선광,3100,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467,(주)선광,3100,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468,(주)선광,3100,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469,(주)선광,3100,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470,(주)선광,3100,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471,(주)선익시스템,171090,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472,(주)선익시스템,171090,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473,(주)선익시스템,171090,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474,(주)선익시스템,171090,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475,(주)성광벤드,14620,2011,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476,(주)성광벤드,14620,2012,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477,(주)성광벤드,14620,2013,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478,(주)성광벤드,14620,2014,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479,(주)성광벤드,14620,2015,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480,(주)성광벤드,14620,2016,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481,(주)성광벤드,14620,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482,(주)성광벤드,14620,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483,(주)성광벤드,14620,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484,(주)성광벤드,14620,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485,(주)성광벤드,14620,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486,(주)성도이엔지,37350,2011,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487,(주)성도이엔지,37350,2012,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488,(주)성도이엔지,37350,2013,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489,(주)성도이엔지,37350,2014,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490,(주)성도이엔지,37350,2015,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491,(주)성도이엔지,37350,2016,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492,(주)성도이엔지,37350,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493,(주)성도이엔지,37350,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494,(주)성도이엔지,37350,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495,(주)성도이엔지,37350,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496,(주)성도이엔지,37350,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497,(주)성우하이텍,15750,2011,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498,(주)성우하이텍,15750,2012,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499,(주)성우하이텍,15750,2013,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500,(주)성우하이텍,15750,2014,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501,(주)성우하이텍,15750,2015,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502,(주)성우하이텍,15750,2016,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503,(주)성우하이텍,15750,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504,(주)성우하이텍,15750,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505,(주)성우하이텍,15750,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506,(주)성우하이텍,15750,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507,(주)성우하이텍,15750,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508,(주)성창오토텍,80470,2011,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509,(주)성창오토텍,80470,2012,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510,(주)성창오토텍,80470,2013,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511,(주)성창오토텍,80470,2014,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512,(주)성창오토텍,80470,2015,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513,(주)성창오토텍,80470,2016,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514,(주)성창오토텍,80470,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515,(주)성창오토텍,80470,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516,(주)성창오토텍,80470,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517,(주)성창오토텍,80470,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518,(주)성창오토텍,80470,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519,(주)세경하이테크,148150,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520,(주)세경하이테크,148150,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521,(주)세동,53060,2011,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522,(주)세동,53060,2012,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523,(주)세동,53060,2013,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524,(주)세동,53060,2014,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
