회사명,거래소코드,회계년도,자산,유동자산,현금및현금성자산,부채,유동부채,매출액,장기차입금,단기차입금,당기순이익,영업활동으로인한현금흐름,법인세비용차감전순이익,매출원가,자본
나라엠앤디(주),51490,2019/09,203377574,112460694,5553633,122346344,99984360,107660061,16727916,46149621,1184367,5030336,1479939,96571755,81031230
나라엠앤디(주),51490,2020/09,225987638,129391511,13120169,143462004,129490964,119425455,7897927,58432723,2284280,8271174,2928696,108422523,82525634
나라엠앤디(주),51490,2021/09,222861178,130989859,12348585,134093668,120652453,140003248,8674003,54276077,4214666,8701589,4736519,125523536,88767510
나무기술(주),242040,2016/09,,,,,,,,,,,,,
나무기술(주),242040,2017/09,,,,,,,,,,,,,
나무기술(주),242040,2018/09,,,,,,,,,,,,,
나무기술(주),242040,2019/09,46942174,42890435,5205399,30664039,15301933,54200098,262712,3770235,1493029,3993950,2248954,46252512,16278134
나무기술(주),242040,2020/09,59860343,48777577,8917333,32021189,26393726,61199379,2600000,2465000,-7424977,5643436,-8248112,54293202,27839155
나무기술(주),242040,2021/09,72009104,50344013,6942932,30109405,23717230,57946208,4020000,3042303,408256,28692,537797,44838889,41899699
나이스메탈(주),72530,2009/09,,,,,,,,,,,,,
나이스메탈(주),72530,2010/09,,,,,,,,,,,,,
나이스정보통신(주),36800,2009/09,,,,,,,,,,,,,
나이스정보통신(주),36800,2010/09,,,,,,,,,,,,,
나이스정보통신(주),36800,2011/09,,,,,,,,,,,,,
나이스정보통신(주),36800,2012/09,,,,,,,,,,,,,
나이스정보통신(주),36800,2013/09,,,,,,,,,,,,,
나이스정보통신(주),36800,2014/09,,,,,,,,,,,,,
나이스정보통신(주),36800,2015/09,,,,,,,,,,,,,
나이스정보통신(주),36800,2016/09,348192465,259490768,77538555,204215579,201599172,229633085,0,22000000,23595777,44672146,30334962,149818120,143976886
나이스정보통신(주),36800,2017/09,456271253,360287162,107016906,285633263,284776846,267483761,0,22000000,24782862,27248862,34576738,179175402,170637990
나이스정보통신(주),36800,2018/09,566874524,475477710,122007736,362114974,361056455,306473596,0,0,26060229,39217114,35106818,219049345,204759549
나이스정보통신(주),36800,2019/09,622627935,544495279,181159935,394801121,391829444,330311564,0,0,25199550,43893305,31745794,244203132,227826813
나이스정보통신(주),36800,2020/09,734046043,625483729,126713206,485953793,482232239,380705070,0,0,20898519,4567038,28256337,295760200,248092250
나이스정보통신(주),36800,2021/09,836890694,719650414,241344444,572911161,570015851,489066894,0,122274,26645671,58254805,35973542,400383159,263979533
나이스평가정보(주),30190,2009/09,,,,,,,,,,,,,
나이스평가정보(주),30190,2010/09,199358784,101067884,56682898,36375063,30331277,149916936,0,0,22442798,22882858,29958301,0,162983721
나이스평가정보(주),30190,2011/09,129857092,66135115,15785384,36691623,30762261,172710334,0,0,13131914,12591420,17842747,0,93165469
나이스평가정보(주),30190,2012/09,138697136,61274247,18151239,39753532,33572004,190368725,0,150000,11896389,9750685,15564635,0,98943604
나이스평가정보(주),30190,2013/09,144252015,81933252,41841866,41255222,35217534,161587516,0,0,10995081,15647547,17002056,0,102996793
나이스평가정보(주),30190,2014/09,160087898,79788078,31977387,41837404,36539701,202462694,0,0,16124218,10903362,21152816,0,118250494
나이스평가정보(주),30190,2015/09,187226406,95743771,30624117,54632448,46956478,255128006,0,0,20949939,13050572,27275519,0,132593959
나이스평가정보(주),30190,2016/09,212298979,111605707,55792089,60530461,55641951,260475417,0,0,25403047,18332200,33863774,0,151768517
나이스평가정보(주),30190,2017/09,231087711,124346636,67818236,62604831,59056227,273033031,0,0,27559718,26928929,36420381,0,168482880
나이스평가정보(주),30190,2018/09,263545000,143701905,59847035,69847125,68179385,288456875,0,0,30573291,33134010,41463513,0,193697874
나이스평가정보(주),30190,2019/09,305136053,163150385,71317620,85290164,70267518,310696480,0,0,32704113,36889834,43211567,0,219845889
나이스평가정보(주),30190,2020/09,353611895,192050511,94287664,105291706,88602593,336363346,0,0,37608787,51908467,49329284,0,248320188
나이스평가정보(주),30190,2021/09,387080774,209885583,74153234,100636776,85334722,351774545,0,0,42606216,44330381,56475582,0,286443998
남화산업(주),111710,2019/09,,,,,,,,,,,,,
남화산업(주),111710,2020/09,,,,,,,,,,,,,
남화산업(주),111710,2021/09,,,,,,,,,,,,,
남화토건(주),91590,2012/09,,,,,,,,,,,,,
남화토건(주),91590,2013/09,134794709,57359305,5727683,20013234,10047197,64226433,0,72533,4871229,-12678936,6039920,58806717,114781475
남화토건(주),91590,2014/09,138236462,58854933,10052150,18382834,8096782,75000213,0,889300,4882949,3415972,6097746,68990133,119853627
남화토건(주),91590,2015/09,138314215,58292381,5101850,15414618,4473148,41135901,0,0,3019544,2772743,3880702,37456942,122899597
남화토건(주),91590,2016/09,146870681,41848125,11251274,21383204,10015903,45744922,0,142608,4130328,8459000,5201707,40553149,125487477
남화토건(주),91590,2017/09,151234289,40541657,5002009,18394285,6333881,53253604,0,49004,6430985,-6937492,7912345,45899163,132840003
남화토건(주),91590,2018/09,157804122,38140139,10244586,20744638,8108018,35046635,0,0,2988720,2953555,3690227,31551736,137059485
남화토건(주),91590,2019/09,156334130,49486334,12394374,18647330,6523280,39845964,0,0,4184976,-7109623,5469483,36359207,137686800
남화토건(주),91590,2020/09,168184395,57311090,23642568,25635755,14838884,51862627,0,0,4736659,12969559,5865364,46645858,142548640
남화토건(주),91590,2021/09,180286736,64431322,11457261,28795889,16164181,80040181,0,0,9686878,-7045800,11698778,73001598,151490848
네스테크(주),37540,2009/09,,,,,,,,,,,,,
네스테크(주),37540,2010/09,,,,,,,,,,,,,
네스테크(주),37540,2011/09,,,,,,,,,,,,,
네오세미테크(주),89240,2009/09,,,,,,,,,,,,,
넥스콘테크놀러지(주),38990,2009/09,,,,,,,,,,,,,
넥스콘테크놀러지(주),38990,2010/09,193352895,96080243,14254324,140515400,114288351,187977966,17458143,74766207,-1191792,5639200,-1349012,170536375,52837495
넥스콘테크놀러지(주),38990,2011/09,254370461,135205386,24181392,198244282,149764820,238107130,40523328,80721700,231234,-670524,812850,215632736,56126179
넥슨지티(주),41140,2009/09,,,,,,,,,,,,,
넥슨지티(주),41140,2010/09,,,,,,,,,,,,,
넥슨지티(주),41140,2011/09,,,,,,,,,,,,,
넥슨지티(주),41140,2012/09,,,,,,,,,,,,,
넥슨지티(주),41140,2013/09,,,,,,,,,,,,,
넥슨지티(주),41140,2014/09,,,,,,,,,,,,,
넥슨지티(주),41140,2015/09,,,,,,,,,,,,,
넥슨지티(주),41140,2016/09,156248807,122932313,35998845,16363150,13498788,52803210,0,0,15306741,28121006,21741492,13049306,139885657
넥슨지티(주),41140,2017/09,173823439,87988031,28414765,38219084,6233269,32999758,25000000,0,-3535950,-2721358,-4254944,14160616,135604355
넥슨지티(주),41140,2018/09,152670115,74009918,23281547,44972015,36238069,23290567,0,29000000,-19525976,-6638553,-19219219,19201753,107698100
넥슨지티(주),41140,2019/09,150087460,77135154,32992108,65384996,55741571,24188595,0,47500000,-19632964,-9446872,-19094160,16011983,84702464
넥슨지티(주),41140,2020/09,145262270,77207273,15737567,34195088,25256008,20940921,0,22000000,3394047,7681748,3675985,7331479,111067182
넥슨지티(주),41140,2021/09,147128504,80115187,21735074,13857853,5191008,41346765,0,0,21011128,19617832,22259026,8535167,133270651
노을(주),376930,2021/09,21900243,16493966,106666,18671981,2818839,1175769,0,1200000,-10594632,-6661180,-10577230,836249,3228262
농업회사법인(주)농우바이오,54050,2009/07,,,,,,,,,,,,,
농업회사법인(주)농우바이오,54050,2010/07,,,,,,,,,,,,,
농업회사법인(주)농우바이오,54050,2011/07,,,,,,,,,,,,,
농업회사법인(주)농우바이오,54050,2012/07,,,,,,,,,,,,,
농업회사법인(주)농우바이오,54050,2013/06,,,,,,,,,,,,,
농업회사법인(주)농우바이오,54050,2014/06,188620382,95425294,15078197,28242358,25203421,64305620,0,1166560,11203716,11868490,11742354,27059670,160378024
농업회사법인(주)농우바이오,54050,2015/06,203863343,94185145,10087038,33529667,31744520,64043302,0,11655982,7174404,2985100,5861784,25617036,170333676
농업회사법인(주)농우바이오,54050,2017/09,235218569,124645026,13703993,59686053,49160694,74588693,9010356,28957661,7637657,-16048135,8491175,33787412,175532516
농업회사법인(주)농우바이오,54050,2018/09,257128430,145261649,23380595,30459500,27816236,77370137,890440,1874945,27957199,28051877,7512454,37493965,226668931
농업회사법인(주)농우바이오,54050,2019/09,271793679,149938774,16581256,39344179,32666510,89686607,471000,7277000,6593292,821789,6340231,47258250,232449501
농업회사법인(주)농우바이오,54050,2020/09,296314286,166149272,16305620,58847108,52519369,98313465,952000,20316000,8688953,2583159,8961558,50137291,237467178
농업회사법인(주)농우바이오,54050,2021/09,302065698,169712996,12230839,59484958,53244919,98608500,838000,19157681,6472384,-597823,6962994,52860402,242580740
농업회사법인아시아종묘(주),154030,2018/06,33688037,18945474,3899981,14513355,12098643,11968149,2400000,6562513,-1812788,1004654,-1845460,6038380,19174682
농업회사법인아시아종묘(주),154030,2019/06,40583496,18893035,2577549,24219834,11347368,12772794,6000000,7075328,-2438779,351865,-2483880,6372318,16363662
농업회사법인아시아종묘(주),154030,2020/06,39832609,18274315,1788906,23019980,17707459,16906084,4952630,6162813,584110,371903,293550,7984633,16812628
농업회사법인아시아종묘(주),154030,2021/06,42114668,22699539,3089074,19777116,13761827,18942910,205330,5910444,417962,2442106,542480,8902473,22337552
뉴지랩파마(주),214870,2016/09,,,,,,,,,,,,,
뉴지랩파마(주),214870,2017/09,37560651,25940483,4875496,5447435,2505067,24535163,2856076,0,-3415250,-2393487,-2678241,22713447,32113216
뉴지랩파마(주),214870,2018/09,67475664,53084493,23513155,31134645,8500765,13805244,2856076,0,-3651083,-1071361,-3984236,13569745,36341019
뉴지랩파마(주),214870,2019/09,96304981,68193152,16323785,34663041,30255755,68418353,4000000,0,-5092771,-28854523,-5547039,46500912,61641941
뉴지랩파마(주),214870,2020/09,97376926,69106021,10172303,28678132,26155021,36624934,2000000,2000000,-14361891,-27963862,-15042187,27925804,68698794
뉴지랩파마(주),214870,2021/09,126995332,90386278,12775998,72625973,65269433,21560535,3143170,759140,-23043712,-21515936,-22884485,17863996,54369359
닉스테크(주),63840,2009/09,,,,,,,,,,,,,
닉스테크(주),63840,2010/09,,,,,,,,,,,,,
닉스테크(주),63840,2011/09,,,,,,,,,,,,,
닉스테크(주),63840,2012/09,,,,,,,,,,,,,
닉스테크(주),63840,2015/09,,,,,,,,,,,,,
다믈멀티미디어(주),93640,2009/09,,,,,,,,,,,,,
다믈멀티미디어(주),93640,2010/09,,,,,,,,,,,,,
다믈멀티미디어(주),93640,2011/09,,,,,,,,,,,,,
다믈멀티미디어(주),93640,2012/09,,,,,,,,,,,,,
다믈멀티미디어(주),93640,2013/09,,,,,,,,,,,,,
다믈멀티미디어(주),93640,2014/09,,,,,,,,,,,,,
다믈멀티미디어(주),93640,2015/09,,,,,,,,,,,,,
다믈멀티미디어(주),93640,2016/09,,,,,,,,,,,,,
다믈멀티미디어(주),93640,2017/09,,,,,,,,,,,,,
다믈멀티미디어(주),93640,2018/09,,,,,,,,,,,,,
다믈멀티미디어(주),93640,2019/09,,,,,,,,,,,,,
다믈멀티미디어(주),93640,2020/09,,,,,,,,,,,,,
다믈멀티미디어(주),93640,2021/09,,,,,,,,,,,,,
다이노나(주),86080,2016/09,,,,,,,,,,,,,
다이노나(주),86080,2017/09,,,,,,,,,,,,,
대동금속(주),20400,2009/09,,,,,,,,,,,,,
대동금속(주),20400,2010/09,,,,,,,,,,,,,
대동금속(주),20400,2011/09,,,,,,,,,,,,,
대동금속(주),20400,2012/09,,,,,,,,,,,,,
대동금속(주),20400,2013/09,,,,,,,,,,,,,
대동금속(주),20400,2014/09,,,,,,,,,,,,,
대동금속(주),20400,2015/09,,,,,,,,,,,,,
대동금속(주),20400,2016/09,,,,,,,,,,,,,
대동금속(주),20400,2017/09,,,,,,,,,,,,,
대동금속(주),20400,2018/09,,,,,,,,,,,,,
대동금속(주),20400,2019/09,,,,,,,,,,,,,
대동금속(주),20400,2020/09,,,,,,,,,,,,,
대동금속(주),20400,2021/09,,,,,,,,,,,,,
대동기어(주),8830,2009/09,,,,,,,,,,,,,
대동기어(주),8830,2010/09,,,,,,,,,,,,,
대동기어(주),8830,2011/09,,,,,,,,,,,,,
대동기어(주),8830,2012/09,,,,,,,,,,,,,
대동기어(주),8830,2013/09,,,,,,,,,,,,,
대동기어(주),8830,2014/09,,,,,,,,,,,,,
대동기어(주),8830,2015/09,,,,,,,,,,,,,
대동기어(주),8830,2016/09,,,,,,,,,,,,,
대동기어(주),8830,2017/09,,,,,,,,,,,,,
대동기어(주),8830,2018/09,,,,,,,,,,,,,
대동기어(주),8830,2019/09,,,,,,,,,,,,,
대동기어(주),8830,2020/09,,,,,,,,,,,,,
대동기어(주),8830,2021/09,,,,,,,,,,,,,
대명에너지(주),389260,2021/09,154218477,82546653,21730730,95542939,48126804,95870724,45800800,0,19587674,557987,30509790,53401575,58675538
대모엔지니어링(주),317850,2019/09,70928907,32755306,5928129,27340925,10870910,34592088,15480000,674080,2251621,-915554,2568693,25551892,43587982
대모엔지니어링(주),317850,2020/09,77012488,32497371,5156048,33061304,11853160,31181270,20842370,5387600,1123938,3817567,1222464,23379703,43951184
대모엔지니어링(주),317850,2021/09,80788765,40920607,6990409,32603759,14541869,35871192,17520024,732120,5059260,2041905,6169469,27756981,48185006
대보마그네틱(주),290670,2019/09,,,,,,,,,,,,,
대보마그네틱(주),290670,2020/09,,,,,,,,,,,,,
대보마그네틱(주),290670,2021/09,,,,,,,,,,,,,
대봉엘에스(주),78140,2009/09,,,,,,,,,,,,,
대봉엘에스(주),78140,2010/09,,,,,,,,,,,,,
대봉엘에스(주),78140,2011/09,,,,,,,,,,,,,
대봉엘에스(주),78140,2012/09,,,,,,,,,,,,,
대봉엘에스(주),78140,2013/09,49853578,33006324,1143867,6908875,5144134,32040403,0,554609,3956335,2990804,4705262,23880621,42944704
대봉엘에스(주),78140,2014/09,54714559,37045580,2460937,6520807,4668690,39392860,90000,240000,4502838,-1210056,5178479,30451920,48193753
대봉엘에스(주),78140,2015/09,65796109,44821168,8873710,11915309,10001225,43137806,72000,4318372,5077753,6280702,6273950,32050802,53880799
대봉엘에스(주),78140,2016/09,72241513,49772700,4940881,9191161,6604870,53798606,457200,240000,7271934,2659396,9031895,38541769,63050352
대봉엘에스(주),78140,2017/09,78967842,51635650,7805891,9027941,6395693,49586989,300000,242000,5902314,3671289,7302570,35104577,69939901
대봉엘에스(주),78140,2018/09,85748222,58763273,7872413,11033107,8350895,53851511,166667,242000,5257551,1765228,6448191,39966490,74715115
대봉엘에스(주),78140,2019/09,93238276,64781049,5475414,12666067,9065860,50927210,33333,192100,5068290,1888000,6542088,36969273,80572210
대봉엘에스(주),78140,2020/09,149305182,104982791,5703507,22262960,12607239,58975967,5000000,190000,6750363,9576722,8630048,42084374,127042222
대봉엘에스(주),78140,2021/09,155618923,97583596,8159724,20471944,12831397,60545274,3333280,3170000,7773488,4585795,9357611,42901007,135146979
대선조선(주),31990,2009/09,,,,,,,,,,,,,
대선조선(주),31990,2010/09,,,,,,,,,,,,,
대신정보통신(주),20180,2009/12,,,,,,,,,,,,,
대신정보통신(주),20180,2010/12,,,,,,,,,,,,,
대신정보통신(주),20180,2011/12,,,,,,,,,,,,,
대신정보통신(주),20180,2012/12,,,,,,,,,,,,,
대신정보통신(주),20180,2013/12,,,,,,,,,,,,,
대신정보통신(주),20180,2014/12,,,,,,,,,,,,,
대신정보통신(주),20180,2015/12,,,,,,,,,,,,,
대신정보통신(주),20180,2016/12,,,,,,,,,,,,,
대신정보통신(주),20180,2017/12,,,,,,,,,,,,,
대신정보통신(주),20180,2018/12,,,,,,,,,,,,,
대신정보통신(주),20180,2019/12,,,,,,,,,,,,,
대신정보통신(주),20180,2020/12,,,,,,,,,,,,,
대신정보통신(주),20180,2021/12,,,,,,,,,,,,,
대아티아이(주),45390,2009/09,,,,,,,,,,,,,
대아티아이(주),45390,2010/09,,,,,,,,,,,,,
대아티아이(주),45390,2011/09,,,,,,,,,,,,,
대아티아이(주),45390,2012/09,,,,,,,,,,,,,
대아티아이(주),45390,2013/09,85765893,47416031,14034549,25765019,23407045,40040606,0,2000000,1203172,6288778,1162788,28560413,60000874
대아티아이(주),45390,2014/09,89230530,43824395,11653226,24833443,22558066,54247620,0,1000000,2594436,2393951,2678955,42471374,64397086
대아티아이(주),45390,2015/09,98044794,51934890,9115989,28981484,26033751,51331535,0,0,2772177,3050162,2910569,39045625,69063310
대아티아이(주),45390,2016/09,113586887,65451767,10501637,35334886,32915013,66130569,0,0,6395974,17552433,7556529,48550762,78252001
대아티아이(주),45390,2017/09,117099235,68666156,7364040,25948707,23861112,65109647,0,0,8070123,3166688,9600264,45588535,91150528
대아티아이(주),45390,2018/09,121022954,68330165,5764575,29815145,27199664,72692164,0,0,3529433,3959660,4177857,57781069,91207808
대아티아이(주),45390,2019/09,135871243,73927852,3450369,36246164,30939662,77214888,0,0,5943287,7803005,7011261,60050700,99625079
대아티아이(주),45390,2020/09,153446187,91693473,4336763,51690768,45568563,85284909,0,0,4496124,14327887,7277440,67019080,101755419
대아티아이(주),45390,2021/09,178600107,103005645,11789993,75277372,54234282,77050113,15000000,739860,2699828,19422659,7130172,63559150,103322735
대양전기공업(주),108380,2011/09,,,,,,,,,,,,,
대양전기공업(주),108380,2012/09,,,,,,,,,,,,,
대양전기공업(주),108380,2013/09,159678428,88235654,23937014,38929133,37010288,113712670,720000,0,11796156,13048588,14326919,91191482,120749295
대양전기공업(주),108380,2014/09,181372065,101486533,29636415,47535240,45401600,94062905,660000,0,9699791,12706177,11581978,75367663,133836825
