회사명,거래소코드,회계년도,자산,부채,자본,유동자산,현금및현금성자산,유동부채,장기차입금,단기차입금,매출액,매출원가,당기순이익,법인세비용차감전순이익,영업활동으로인한현금흐름,,,
(주)링네트,42500,2018/09,84564842,29729437,54835405,70284994,10850651,29656815,23448,886822,98161866,88025547,3091832,4243518,6061649,,,
(주)링네트,42500,2019/09,80784318,24283132,56501186,65009198,8893541,23824842,0,3423705,95374804,82198606,5481763,7186455,-10698835,,,
(주)링네트,42500,2020/09,103865869,39092500,64773369,85781123,20265503,37547904,0,117350,106230318,94714909,4346203,5949573,7468820,,,
(주)링네트,42500,2021/09,134026602,62090404,71936198,105021149,12454389,60812552,0,2820891,145624196,128838940,6500258,8083239,-13252341,,,
(주)링크제니시스,219420,2017/09,13843572,1785963,12057609,10890798,2232452,1132235,622917,0,8168614,5080000,1605146,1931002,2219286,,,
(주)링크제니시스,219420,2018/09,35956334,4346840,31609493,31013220,13084741,4122118,197917,0,7947555,5293162,1277217,1400712,2194561,,,
(주)링크제니시스,219420,2019/09,37102065,3293581,33808484,32328895,4727273,3212179,72917,0,6406995,5167784,567268,727691,-714121,,,
(주)링크제니시스,219420,2020/09,40957510,8072905,32884605,37161233,15160946,7950874,0,4073000,8389722,5489741,1010843,1218610,2465907,,,
(주)링크제니시스,219420,2021/09,45670868,7672103,37998765,39544159,11403985,6903425,0,2749000,10247368,6233844,3024391,3619624,2347968,,,
(주)마니커에프앤지,195500,2019/09,54804247,18816616,35987631,27519344,3092472,13356198,3557500,400000,73972793,63322294,2055836,2642511,2325598,,,
(주)마니커에프앤지,195500,2020/09,87809766,48338984,39470782,58405630,13149611,27307400,3487494,12400000,71282191,60643109,2007676,2545739,2653069,,,
(주)마니커에프앤지,195500,2021/09,104205578,38990090,65215488,65583625,16739369,22045721,0,10000000,64445479,55899219,513019,609590,7720370,,,
(주)마이스코,88700,2009/09,184722296,76184675,108537621,94259201,4913483,56320234,19481050,34797655,71309868,65435609,42157,89791,24233486,,,
(주)마이스코,88700,2010/09,205470480,116484235,88986245,79540633,1778403,101231072,14864280,48577318,52082543,59362400,-14078878,-13873242,-7782981,,,
(주)마이스코,88700,2011/09,221006550,147532086,73474464,92405367,1954023,77657493,59218010,55559399,88949804,87150792,-7511859,-7604207,-18660417,,,
(주)마이스코,88700,2012/09,206417540,149454020,56963520,74186403,3618606,113465656,35127382,44112032,93799285,93451269,-12685922,-12685922,-2303229,,,
(주)마이크로디지탈,305090,2019/09,24101707,3456030,20645677,16693402,5121427,2598046,141610,770000,3237639,3261219,-4821022,-4822853,-3967142,,,
(주)마이크로디지탈,305090,2020/09,24510362,10385528,14124833,13870846,669600,6062307,1406650,3533351,1775366,1185510,-3798045,-3757940,-4501096,,,
(주)마이크로디지탈,305090,2021/09,39559695,26585103,12974593,32715594,20338702,9219289,2376500,4743229,3835475,2455000,-3694993,-3706927,-4873561,,,
(주)마이크로컨텍솔루션,98120,2009/09,19121323,4212971,14908352,8510386,1797802,3057023,519750,1000000,12360567,9204355,1059588,1222768,1944549,,,
(주)마이크로컨텍솔루션,98120,2010/09,19822827,2840842,16981985,8673026,803377,1712694,503950,0,12848842,8706880,1641954,1903660,1087804,,,
(주)마이크로컨텍솔루션,98120,2011/09,26365358,5528996,20836362,15051344,838864,4592625,250000,0,20334016,13607193,3389464,3903068,4493453,,,
(주)마이크로컨텍솔루션,98120,2012/09,30314967,4703911,25611056,16971080,1602989,4246601,0,0,20468353,13696181,3775671,4301142,1899432,,,
(주)마이크로컨텍솔루션,98120,2013/09,36079743,5439039,30640703,16121136,2767294,4805643,0,500000,22333218,15614182,4127575,4779049,3542701,,,
(주)마이크로컨텍솔루션,98120,2014/09,45271136,6929412,38341724,23188694,6603994,6160448,500000,0,33244860,21859639,7021626,8317567,7378410,,,
(주)마이크로컨텍솔루션,98120,2015/09,47639212,5130861,42508351,20055683,3996144,4487232,0,0,27194903,20445776,3516267,4139932,2819267,,,
(주)마이크로컨텍솔루션,98120,2016/09,46946569,3811083,43135486,22775375,2804032,2376594,500000,0,19008728,15563470,854935,876151,-972455,,,
(주)마이크로컨텍솔루션,98120,2017/09,43467612,4982995,38484617,22172720,3550046,3778201,500000,0,19050231,16166106,-1966447,-1948832,2365921,,,
(주)마이크로컨텍솔루션,98120,2018/09,39418437,3789702,35628736,21514624,2007587,2336392,475000,0,18753006,16697143,-1090261,-1393705,-209967,,,
(주)마이크로컨텍솔루션,98120,2019/09,36754599,4549380,32205219,18815037,1132161,3595799,402000,0,24670665,21492661,277291,447580,-2056739,,,
(주)마이크로컨텍솔루션,98120,2020/09,42517702,8148515,34369187,25910567,5319765,6985603,318000,3000000,27643103,23370749,1235009,1569533,3322325,,,
(주)마이크로컨텍솔루션,98120,2021/09,49297246,9023235,40274011,29946070,3031279,6942561,759000,0,41566198,32588905,6121094,6873108,3307009,,,
(주)마이크로프랜드,147760,2016/09,43035949,14998062,28037887,31176969,15094726,10721822,0,4000000,36224562,27238998,4850952,5942679,7649665,,,
(주)마이크로프랜드,147760,2017/09,56939237,8126948,48812289,39944373,20604166,6581240,0,1700000,40396285,28646737,6116774,7509391,1879279,,,
(주)마이크로프랜드,147760,2018/09,55814873,10736626,45078246,25214902,6289768,7623154,0,2037733,26297919,25692570,-2723860,-3837930,2134333,,,
(주)마이크로프랜드,147760,2019/09,63109146,18467870,44641275,27081278,11125422,12764879,0,6707710,28600675,24730813,-685341,-923247,3720820,,,
(주)마이크로프랜드,147760,2020/09,62060896,19551469,42509427,30778874,16337887,13673637,0,6694867,31451468,24973721,1354174,1961761,7767349,,,
(주)마이크로프랜드,147760,2021/09,71160358,16126442,55033916,36409093,13197901,12131943,0,4951631,48336023,33479138,7288444,8862871,9017361,,,
(주)마크로밀엠브레인,169330,2020/03,22829643,10191489,12638154,12945214,5140243,6003821,0,0,30236193,22782271,3557592,4561016,4804992,,,
(주)마크로밀엠브레인,169330,2021/03,29678684,7802229,21876454,20386403,12801860,4482783,0,0,25433405,18895020,2584594,3268454,3484798,,,
(주)마크로젠,38290,2009/03,39652122,3965758,35686363,16897602,1958451,2334230,0,0,16184709,8430923,3581262,3581262,4205628,,,
(주)마크로젠,38290,2011/09,51298364,11078162,40220202,25025982,3324579,7460142,0,0,21062273,11042460,3087892,3087892,6801218,,,
(주)마크로젠,38290,2012/09,79899265,28477746,51421519,49370800,5007691,11469286,0,0,30897396,17762328,3613988,3613988,6014333,,,
(주)마크로젠,38290,2013/09,85779710,27336189,58443521,55127886,9094973,11124527,0,0,33520703,18291808,3456598,4291049,5352874,,,
(주)마크로젠,38290,2015/09,125821301,53863825,71957475,82052264,3755472,20962752,0,0,45207660,27791257,4013591,4013591,4187917,,,
(주)마크로젠,38290,2016/09,132525407,54432881,78092525,79921225,10286862,22598711,0,0,47398576,29232923,1943949,2140151,15163418,,,
(주)마크로젠,38290,2017/09,141119317,56676814,84442502,84646105,12442103,54636305,0,0,50645933,31390793,453518,356239,4611808,,,
(주)마크로젠,38290,2018/09,161933013,33930842,128002170,108675150,12421170,32012447,0,0,57879821,34359446,4359330,4994198,-1611436,,,
(주)마크로젠,38290,2019/09,206886977,64854831,142032146,111773173,7637042,35239820,21000000,0,65859886,44108988,12740353,15106492,3796605,,,
(주)마크로젠,38290,2020/09,206715646,72385835,134329811,86016148,10503763,46792273,21000000,9000000,64262341,40627202,-184048,-195734,2350286,,,
(주)마크로젠,38290,2021/09,194340201,66405151,127935050,79290628,29095121,62508629,0,9000000,70922398,42632936,-4611381,-5175526,7507199,,,
(주)맘스터치앤컴퍼니,220630,2015/09,,,,,,,,,,,,,,,,
(주)맘스터치앤컴퍼니,220630,2016/09,71119213,33058008,38061205,37193152,19805397,24927345,4305000,0,146799823,107866777,5430580,8245231,13948602,,,
(주)맘스터치앤컴퍼니,220630,2017/09,96914037,41947468,54966570,46236141,8728088,15679488,9481000,0,164629496,118796725,8635461,10669419,-10472413,,,
(주)맘스터치앤컴퍼니,220630,2018/09,113252530,44954281,68298249,54614973,10708799,38933308,4481000,0,189137536,133776078,14181434,18722686,13382898,,,
(주)맘스터치앤컴퍼니,220630,2019/09,125982473,47653416,78329057,55116717,18294538,42412204,0,0,210801249,149928790,13569814,18431337,26516598,,,
(주)맘스터치앤컴퍼니,220630,2020/09,133693515,33151222,100542293,76890489,4899352,29576125,0,0,211820950,149298659,28108934,36831977,28404184,,,
(주)맘스터치앤컴퍼니,220630,2021/09,116489939,31697799,84792140,53325833,22610830,27132673,0,0,222220914,147957195,18919942,27016700,16256640,,,
(주)매직마이크로,127160,2016/09,65822639,29229760,36592879,30072794,292445,26862524,0,13700000,49271442,51281194,-5766235,-5766235,-1968122,,,
(주)매직마이크로,127160,2017/09,85293935,46561197,38732738,40255383,757563,39262923,0,13000000,47141870,44849273,-1199425,-1380009,-729975,,,
(주)매직마이크로,127160,2018/09,137769662,55449551,82320111,55403695,319226,52422850,0,9000000,46546587,42840679,-1026267,-1026267,-5216047,,,
(주)매직마이크로,127160,2019/09,154566541,88542537,66024004,64194179,336992,86954750,0,13132000,46783972,44744758,-6127508,-6127508,5229056,,,
(주)매직마이크로,127160,2020/09,101095814,62129133,38966681,38812566,197845,61044280,0,7650000,16584630,15981675,-10174295,-10156949,-2597065,,,
(주)매커스,93520,2009/09,28623005,11746797,16876208,15471340,1536811,9996678,0,3800000,19904278,15273130,1161086,1720961,345607,,,
(주)매커스,93520,2010/09,39145214,17201035,21944179,25911225,822392,15941801,0,3300000,37426531,29005205,2939185,3909753,2193154,,,
(주)매커스,93520,2011/09,41473995,17377025,24096970,26394228,1670622,16550004,0,6227028,38921976,29860223,2931730,3849192,765046,,,
(주)매커스,93520,2012/09,46590532,18007468,28583064,32873474,6165339,17156016,0,5766210,37710254,29822692,3320469,4167869,5041978,,,
(주)매커스,93520,2013/09,77638078,44250014,33388065,63055281,15773218,43089763,0,7817090,48349942,39400889,3515558,5065986,14009959,,,
(주)매커스,93520,2014/09,76826365,37215518,39610846,60831645,24813017,37179164,0,13800711,44947578,35261871,4833380,6073558,1747152,,,
(주)매커스,93520,2015/09,77060131,35174984,41885147,58397435,17925486,35123074,0,4783500,49268991,39632468,3962100,4988135,16016919,,,
(주)매커스,93520,2016/09,93770802,48588860,45181942,75240387,19439869,48239233,0,11114892,44201704,36037715,3172943,4025271,608920,,,
(주)매커스,93520,2017/09,105825723,59516130,46309593,86408216,18175093,58988704,0,4066750,63343285,50202715,4020724,5190092,11488313,,,
(주)매커스,93520,2018/09,98933303,46335713,52597590,80138654,29399879,45952914,0,4983180,71657062,55233958,8572293,10939300,11449925,,,
(주)매커스,93520,2019/09,111165553,58134299,53031254,92466486,8580243,57852832,0,0,43208191,33367212,4073644,5256156,-5736877,,,
(주)매커스,93520,2020/09,126775824,70398535,56377289,106158775,19734416,69444562,0,3000000,61734674,48654873,6481080,8212941,6011977,,,
(주)매커스,93520,2021/09,185613051,115953398,69659653,161987717,37147130,113763510,0,0,95333959,74622276,13558945,17009944,34015314,,,
(주)맥스로텍,141070,2013/09,65260609,40004344,25256264,23634193,1434812,20308864,19061710,11193960,16867230,14525280,-1912678,-2543455,628175,,,
(주)맥스로텍,141070,2014/09,71216464,48120365,23096099,26698670,1934736,31901650,14948388,16156253,27229014,21924644,374563,211600,5693698,,,
(주)맥스로텍,141070,2015/09,85363469,63861335,21502134,28274921,3678685,54113169,4505412,21562401,26823516,25962199,-3548795,-3739062,-276249,,,
(주)맥스로텍,141070,2016/09,87693291,57657068,30036223,27759106,5199223,49440059,6801926,18180456,36446998,33921064,-1535014,-1636139,5314239,,,
(주)맥스로텍,141070,2017/09,77540181,44857331,32682850,26376593,3272041,26603873,3824801,6540000,22765676,21776170,-2996445,-3768909,-4472994,,,
(주)맥스로텍,141070,2018/09,100630770,65326804,35303967,51463300,10789129,56352332,1883317,6840000,44253264,38584952,1135028,1135028,3603760,,,
(주)맥스로텍,141070,2019/09,82006273,48840498,33165775,30954268,988069,30385074,16588320,8215779,33471047,32442328,-2419875,-2419875,-8768256,,,
(주)맥스로텍,141070,2020/09,60250433,39916518,20333915,14648189,2474348,22353011,16181650,8151146,16178517,26596599,-13810303,-13777551,-1201952,,,
(주)맥스브로,88810,2009/09,28926094,25652657,3273437,3255674,216870,25529327,0,3000702,2823753,2454063,-11282042,-11282042,554399,,,
(주)맥스브로,88810,2010/09,13127336,1896487,11230849,9411441,3267136,1846340,0,0,3301442,3928281,-6551848,-6551848,-9516238,,,
(주)맥스트,377030,2021/09,19642354,3343497,16298857,16703855,14036057,2147068,0,64000,1240803,0,-3358529,-3358529,-1213934,,,
(주)머큐리,100590,2018/09,86570318,37430170,49140148,61311491,6510536,26788270,0,17706288,102610359,84061335,10641132,8559159,161577,,,
(주)머큐리,100590,2019/09,92947903,22295832,70652072,65373428,15498162,10425464,0,3790205,83680322,70899112,2037647,2483449,543702,,,
(주)머큐리,100590,2020/09,117203235,43014332,74188903,80269471,23976079,15699416,0,7440557,77485219,66937089,2279918,3076763,-3091314,,,
(주)머큐리,100590,2021/09,143566891,59684020,83882872,93233081,19973646,38858366,0,7489497,85387057,68898562,3403276,4159010,-1523337,,,
(주)멀티캠퍼스,67280,2009/09,86844174,11263457,75580716,71114750,7153105,10083634,0,0,48052281,35434251,3874556,5041778,6081751,,,
(주)멀티캠퍼스,67280,2010/09,87683039,8167536,79515503,73350616,3307910,6710525,0,0,40404266,27867645,3369820,4494715,3443553,,,
(주)멀티캠퍼스,67280,2011/09,94700224,11057441,83642783,80220821,5311631,10468570,0,0,45499315,30275651,3999773,5092695,4943263,,,
(주)멀티캠퍼스,67280,2012/09,97458999,9316662,88142337,80966415,3751673,8586381,0,0,57280505,39414789,3979248,5305664,4195206,,,
(주)멀티캠퍼스,67280,2013/09,102438510,12168678,90269832,81654343,3324268,10814093,0,0,73759885,53202543,4302526,5531089,6358300,,,
(주)멀티캠퍼스,67280,2014/09,139475687,27402750,112072936,109054655,5483558,25767543,0,0,91786666,61570402,7389214,9714215,12863893,,,
(주)멀티캠퍼스,67280,2015/09,142956760,22915095,120041665,115518017,5557331,21366417,0,0,90251072,59417512,7238768,9487570,4703926,,,
(주)멀티캠퍼스,67280,2016/09,99499938,33568941,65930998,46973976,10922174,29090367,0,0,125758091,82369153,7725075,10196353,11844757,,,
(주)멀티캠퍼스,67280,2017/09,110151496,31269384,78882112,61014282,14974789,27869573,0,0,141829521,103671814,8706236,11332726,18472971,,,
(주)멀티캠퍼스,67280,2018/09,133701731,43592255,90109476,79752522,19837168,36820988,0,0,163631685,118738666,12661080,16116135,15691943,,,
(주)멀티캠퍼스,67280,2019/09,194564053,95969780,98594273,89563523,7394929,60274856,0,0,202932897,154536941,11592718,14965457,15672729,,,
(주)멀티캠퍼스,67280,2020/09,181788221,77685391,104102830,82596651,17139956,49028134,0,0,181192107,141856554,4997540,6457628,18957225,,,
(주)멀티캠퍼스,67280,2021/09,208248188,85213762,123034426,116392834,9292382,64115291,0,0,211672696,158941132,13701625,18038423,21854028,,,
(주)메드팩토,235980,2019/09,24916011,2548897,22367114,20884874,131452,1885313,0,0,0,0,-10826660,-10826660,-9830176,,,
(주)메드팩토,235980,2020/09,66685530,3511640,63173889,59249182,1810634,3200345,0,0,0,0,-17353827,-17353827,-17951492,,,
(주)메드팩토,235980,2021/09,139798113,89501081,50297032,132305781,356062,1800560,0,0,0,0,-9560155,-9560155,-19084669,,,
(주)메디아나,41920,2009/09,,,,,,,,,,,,,,,,
(주)메디아나,41920,2010/09,,,,,,,,,,,,,,,,
(주)메디아나,41920,2011/09,,,,,,,,,,,,,,,,
(주)메디아나,41920,2012/09,,,,,,,,,,,,,,,,
(주)메디아나,41920,2013/09,,,,,,,,,,,,,,,,
(주)메디아나,41920,2014/09,41128795,15099611,26029185,29195516,11458162,12895939,41666,2683627,27568220,17403025,2250383,2407544,-181687,,,
(주)메디아나,41920,2015/09,41483690,9913825,31569865,27350753,9222998,7729387,0,0,31474972,19853662,4308678,5187122,5535919,,,
(주)메디아나,41920,2016/09,49272671,9707577,39565094,30035514,7872257,7584280,0,0,37324882,24132986,4924824,5754378,4752802,,,
(주)메디아나,41920,2017/09,56405098,9136885,47268213,33671200,11758722,6856611,0,0,39178139,25704370,4437526,5036634,4411507,,,
(주)메디아나,41920,2018/09,59291544,8055347,51236196,31656655,9383706,6017099,0,0,32473959,22575541,2061307,2220689,3677792,,,
(주)메디아나,41920,2019/09,64669805,8898142,55771663,36935328,9992367,8125366,0,0,35388185,22973820,6219304,7016158,6319916,,,
(주)메디아나,41920,2020/09,78452493,10310587,68141906,52052092,16119259,9110715,0,0,53155208,32098418,11185482,13247831,3803781,,,
(주)메디아나,41920,2021/09,84959150,10954851,74004299,58355839,29324629,9706933,0,0,39325126,26611731,5985191,7420565,9284024,,,
